id,cuisine,review_count,rate,score,best_answer
FXFQJmhK6elesopXdhjvFQ,chinese,85,4.0,0.28279581665992737,1.0
objNX6cuj1JyUijFjw21Qw,british,106,4.5,0.6853936910629272,1.0
_CcEaSKTpzZIczrRzCRAPQ,chinese,57,4.0,0.2676425278186798,1.0
njmOPpVZxIseG262NPfspA,japanese,347,4.0,0.5582651495933533,1.0
bl4yPiWAre56vxbiRpdAkQ,mexican,29,4.0,0.21422791481018066,1.0
_PWUuHHqyfJBrTROPR72Fw,mexican,326,4.0,0.5696485638618469,1.0
U02ibutbgrC3uQzEq4w2ww,mexican,74,4.0,0.3122958540916443,1.0
Bh1JBgQWZl9zct46uw_FzQ,italian,417,3.5,0.24981702864170074,1.0
Uhrv97bXuw6NCkdC66Fhng,american,317,3.5,0.150802344083786,1.0
rgAj05ov6HLAECdE39wMVg,british,617,3.5,0.3531420826911926,1.0
ZIfh0Vv86ktGZDdM3YME-w,mexican,238,3.5,0.11614884436130524,1.0
9_CEU7Wmvmwlyvqr-PJD6w,mexican,913,4.0,0.9499627351760864,1.0
M2wnfA4K3DVwuAv0DCPTdQ,mexican,301,4.5,0.9001852869987488,1.0
JPOjbYV-4NG1C221UVUtiQ,mexican,199,3.5,0.14016157388687134,1.0
vVVmHacu2YAxKfpIjhfd1g,italian,257,4.5,0.8630183935165405,1.0
PerCtK0A27ku-cmBVMh5tw,italian,104,4.5,0.7296959161758423,1.0
majyHtjuTaFZKYpMNCLe_Q,chinese,14,4.5,0.6423638463020325,1.0
XzxlmC5W37klZXzSHrwOtA,american,83,4.5,0.6475139856338501,1.0
JywbRdA7yskb-06WbjUjKw,mexican,244,3.5,0.1694084256887436,1.0
KyOtOluTH8c8SICpf85thg,mexican,214,4.0,0.38188546895980835,1.0
BiNtCoIGo00Lua93hOrj3Q,italian,321,3.5,0.21191667020320892,1.0
2RbBg1CIxBZAc2MQPdxkcA,british,1018,3.5,0.7201522588729858,1.0
4xR2g3e_w9APSdvln8cwFw,mexican,22,4.5,0.6476380228996277,1.0
6Zeurt0hPz4Voj_I5Uq6Mg,british,300,4.0,0.5635022521018982,1.0
wZkZmjZEJDraLJgAalnHvA,italian,785,4.0,0.8955354690551758,1.0
qnD3XDvYIrFh_FppNH90cA,thailand,119,4.0,0.299710750579834,1.0
uPe0efNw-uwPybeqccZ1zQ,italian,438,4.0,0.6745849847793579,1.0
9ijkw9x8oSSSnsUo5uR4Xw,mexican,142,4.0,0.3324856460094452,1.0
wNFWtc20sGBvqM_BcfVgcw,chinese,62,4.5,0.6649568676948547,1.0
idxD3X7WfLFPZMoFnCRIQQ,italian,236,4.0,0.43513673543930054,1.0
tjnWiyMheQ2o1jTXL8lyXQ,british,219,3.5,0.10995060950517654,1.0
YE4pvo8ectzEaRYGqUgFcA,italian,280,3.5,0.11248142272233963,1.0
4LVINhq3y4hCrxtShrNkYQ,japanese,233,4.0,0.32072240114212036,1.0
6ZZUTGtH25tLN1SiM029ig,thailand,421,3.5,0.1922680288553238,1.0
rn6SmSqAYx2kLFIAxytMMQ,japanese,212,4.0,0.4189395010471344,1.0
yWLC4PHhXmpSULaf-HUvhA,american,102,4.5,0.6860948801040649,1.0
shHhP5lfZwrAYFL3K04_lg,thailand,59,4.0,0.20385748147964478,1.0
Q_rT0lwuW8rJ6kGBYxPWkw,japanese,231,4.0,0.3775518834590912,1.0
Gwi51JUxbKT1Eg-C3JrxRQ,mexican,96,4.0,0.3268049657344818,1.0
jf3JRaxUYU93x8LFU-8gkA,british,143,4.0,0.3479156494140625,1.0
ZVa3-O6LMxZXSpKG0J1h-w,italian,509,4.0,0.7637698650360107,1.0
7wJTUI8NmBNmZoN4zrXCPw,thailand,205,3.5,0.1077815517783165,1.0
xkvv0n7jbl4Ra3Vm_jfxaA,american,877,4.0,0.9298239946365356,1.0
g4Pwc2mE1yUYXhqPrm53zA,italian,485,4.0,0.7110474109649658,1.0
ExQfm2tIiqHst798dXbUIw,mexican,25,4.0,0.2657511234283447,1.0
hhXM-_vvNm7EPiegxiQeCQ,mexican,9,5.0,0.9402896761894226,1.0
iXiscwXT1CVu1lZZkYuOKA,chinese,63,4.0,0.31890758872032166,1.0
FgRJsieXorHgI-2XzGxh5A,japanese,309,3.5,0.11575674265623093,1.0
Pf3tk5fYN-GVxXWRokjIWg,mexican,144,4.0,0.44112280011177063,1.0
kq7fKh7mOt-ctn8dRHFpEA,japanese,113,3.5,0.07930748164653778,1.0
xVduej7-JiPrZzsFXIkIDw,chinese,4,5.0,0.8900146484375,1.0
httHQj4gGRsgFAh3y65jtg,american,303,3.5,0.11387699842453003,1.0
WWpOWqOgS9ClYvxYVzR0lg,thailand,277,4.5,0.8334313035011292,1.0
X97pE0LRWOng1q66kjAz1g,italian,57,4.5,0.7345786690711975,1.0
55spA8dSOvKRme3ix-k7gg,american,911,4.0,0.9196654558181763,1.0
C3tRg5yNCjN1krl2iv2oNg,japanese,41,4.5,0.6279146671295166,1.0
Sr6zIUUR_fo4PdPjKrONlA,chinese,44,4.0,0.3015052378177643,1.0
EVZeqLPpfXrygmgamjD5_w,japanese,32,4.5,0.5973531007766724,1.0
kN3rkbjvqkY62CDRYUVz4g,japanese,205,4.5,0.7481532692909241,1.0
-SM_BQ5jiqvot_kl7RKoaQ,british,379,4.0,0.6276940703392029,1.0
kIC6kmSaYSJqrY_QTvp-Bw,mexican,426,4.0,0.7055366635322571,1.0
FlAK0QXHIMqW6koDhs7DXA,japanese,242,3.5,0.12346219271421432,1.0
UmY9dyGOclJ0tGbn1IozlA,mexican,294,4.0,0.549316942691803,1.0
_HxxUvRp-0FMH_RoEzG1TA,mexican,162,4.0,0.3669786751270294,1.0
HrbVnUR1-F0sareGcleyMw,chinese,24,4.5,0.5792202949523926,1.0
LTfR_0NiS7OIRCfkaAJg9w,japanese,245,4.5,0.7971099615097046,1.0
tK_4ECZ0EPIhW8588hfn5g,mexican,92,4.0,0.3159663677215576,1.0
J_9-q-WFMWg5swNVzzZ_XA,mexican,359,3.5,0.181757390499115,1.0
MT_a_Tg3ENdxqZFQyJocgQ,italian,437,3.5,0.24660687148571014,1.0
gqFM-JsHftTRplYbPF64Kg,italian,127,4.0,0.3392923176288605,1.0
4jucppz-BA0MiY06DjuBYQ,mexican,113,4.5,0.8011016845703125,1.0
nC4HwtW5_nDICBAVPqN9pw,american,302,4.0,0.5692665576934814,1.0
u0qfikB-ppp6UwoNKqxlRw,chinese,325,4.0,0.5105522871017456,1.0
sbAy2LhWHjqmOX3wBEsPNA,chinese,11,4.0,0.18621470034122467,1.0
_fZQDgmasvWBtCTj9583lg,chinese,10,4.0,0.21268519759178162,1.0
AlStrNBqyH6WB9QGMEtcTw,american,204,4.0,0.4728289544582367,1.0
q1uIqB8PvyCCX8TajaRYBg,british,1236,4.0,0.9756031036376953,1.0
sB8-R8-FYj-kJrSzTlbmgw,italian,275,3.5,0.13262158632278442,1.0
H5L18XZRHh_13HaeeHH_sQ,italian,102,4.0,0.3076254725456238,1.0
LztkKM-lvRraBbS9TVXzcg,chinese,114,4.0,0.2937507927417755,1.0
3uXPkkEZbUrbk3e04aBZmQ,chinese,305,3.5,0.17054900527000427,1.0
Maks_EfVcTOe20TnGQy_MQ,american,705,4.0,0.8208901882171631,1.0
kaSd6qzlsxn__ILDtGf3iA,american,1061,4.0,0.9703019857406616,1.0
iutTifH0Xy0UkN86vEvV2Q,italian,4,5.0,0.931544840335846,1.0
hmx8vUMYJPTbfgN8c7A5LA,mexican,287,4.0,0.5358598828315735,1.0
PqX9bDlDCc6qOZd2vw4tYw,mexican,197,3.5,0.13860133290290833,1.0
dh5r9-SbN8xJ76XvnayWLQ,italian,538,4.0,0.7938070893287659,1.0
1fVp9c5Vw04ig171a_juRw,chinese,40,4.5,0.6627397537231445,1.0
6salH2D1m9Fe_SMH1tTscQ,mexican,20,4.0,0.24838478863239288,1.0
Dv28TvKBh_8i6W02uAaMKw,japanese,136,4.0,0.3586026430130005,1.0
-r0CBmuraX-_ef8jU7Cx2A,american,362,4.0,0.48730146884918213,1.0
IE2GLzjRVMSxqmvE_zlq2A,mexican,80,4.0,0.3844297528266907,1.0
f7jZvRH-h76F4emzvKytaQ,thailand,636,4.0,0.8001599907875061,1.0
k4ds_s6y8S46WzVIolypLQ,italian,114,4.0,0.38584640622138977,1.0
CesS-E8Q3ztX6VnkXO6wBg,chinese,215,3.5,0.07825029641389847,1.0
Qg9YQXocVQ7WaeSkzu_oCg,british,162,3.5,0.07863443344831467,1.0
6ztuhNteBxQB334A98iP8g,american,374,3.5,0.23080256581306458,1.0
ci0-GO_iMb0NdTCUYWjocQ,mexican,308,4.0,0.5945006608963013,1.0
DKLbMLQHvggfIKw2jj6rnA,italian,215,3.5,0.10982822626829147,1.0
oEjWa3AETzPQfM3S1wRiLA,italian,65,4.0,0.29307183623313904,1.0
megxpLA5KciBJbW-jNm2RQ,italian,190,3.5,0.13100789487361908,1.0
IiYRxMJLfLCsgifzRNvrtA,thailand,79,4.0,0.31103232502937317,1.0
zcPWqsiqaPpNh8nJXR4gpw,mexican,522,4.0,0.7767645120620728,1.0
UNX40pcYuNtbAUFE84dgFw,american,263,3.5,0.14216873049736023,1.0
D1V7ZadUtUPuYYlpDA1BOQ,japanese,24,4.0,0.17750532925128937,1.0
C3UsLxRyuTM7bTKqs-R1qA,italian,79,3.5,0.08609344065189362,1.0
-BOAKHyKKAXE1WhuVpMFkQ,american,396,4.0,0.6084243655204773,1.0
HodL0fXoF08C3Ir-kLeTtw,italian,18,5.0,0.9099473357200623,1.0
Yj3pRPnIG05AjRfGP0Afjg,chinese,18,4.0,0.22707492113113403,1.0
uDJw4dQiySoNCBoUalW1Ww,italian,540,4.0,0.7197415828704834,1.0
5QgBCrAbXbM1ORiqZDrBPQ,japanese,1675,4.0,0.9970744848251343,1.0
TN4RnyqHMSupRFot4Q-_EA,japanese,3425,4.0,0.9999970197677612,1.0
d6pcRMV1YUDFTKO_p9d-sA,chinese,62,4.5,0.7283178567886353,1.0
TnYL4gkcnWyoHO76KL4v6w,japanese,232,3.5,0.09600314497947693,1.0
g-q-kRxdn2zh2oWOY-jKTQ,italian,163,4.0,0.44367197155952454,1.0
DRitJoNGTkHXZvH_YpLIAw,american,888,4.0,0.9248033165931702,1.0
7F9wHVknF_UW4OFVUDxtZQ,chinese,270,3.5,0.11259361356496811,1.0
gF9e6R-1DKYJt4OwHkQ4uA,mexican,9,5.0,0.9390840530395508,1.0
5VjJtOBOOnZRx4KC71IpXQ,mexican,9,4.5,0.6892459988594055,1.0
RgE6FMNHKFvLkcXQ6JR9cQ,mexican,14,5.0,0.9381836652755737,1.0
No5Z9wDq4E2TcYbgtr1AiA,british,377,4.5,0.890109121799469,1.0
T4xmuPYBmMhF48bfi9rkfA,thailand,167,4.0,0.377432644367218,1.0
TlrkRdpXjSG-4RdabVD_PQ,mexican,3,5.0,0.9235315322875977,1.0
rJfGgBleDYCVq2rkBr_w-Q,italian,211,4.5,0.8261961340904236,1.0
DoSU8IPq-Py_YV3kYmXPfQ,italian,2048,4.0,0.9995205402374268,1.0
EU47dsc_vvByG3qPIMyRog,italian,78,3.5,0.06943703442811966,1.0
IgTNgGE0qvTjkmCUzrNwtQ,chinese,243,3.5,0.13703344762325287,1.0
iXmDaPsgylG1kHPLli15MQ,chinese,604,3.5,0.38975927233695984,1.0
mZOsij0jxAUF3HM8rRMlFQ,japanese,112,4.0,0.28702524304389954,1.0
tznio-FInuk87Y15Dgq5iw,japanese,812,3.5,0.5627557039260864,1.0
vGS5X12NYXCl8NpynlxRuw,british,481,4.0,0.7204051613807678,1.0
khEsiq_isObizKE_RuP3Sw,chinese,23,4.0,0.2661541998386383,1.0
tlZOIRKmafh_sRQzi4AbVA,british,335,3.5,0.18859601020812988,1.0
rbAxZRKdMoMxeonDTmooFg,mexican,580,3.5,0.41878554224967957,1.0
0v2rI4CivY0nrQM3_W4VmA,japanese,152,4.0,0.2755447328090668,1.0
L2ZW-MdvRJ3gM2RIq8STbA,thailand,183,4.0,0.40355169773101807,1.0
xVPTI1ytXt2PLU-strKcnw,chinese,17,4.5,0.5965844392776489,1.0
nTCFXqiQPTvDfnAxHfA64A,italian,129,4.0,0.3864077031612396,1.0
t5bLApk2dbQPJiLuzfy5tg,mexican,255,4.0,0.46316084265708923,1.0
8JUmgPzucg0qbc8oRSYgJw,chinese,5,4.0,0.2619108557701111,1.0
yi6jIxzHo-nbAOG4KWuqcw,italian,1300,4.0,0.9850147366523743,1.0
liGIz8CzhyS1udx1aefjng,thailand,183,4.0,0.2899317145347595,1.0
BbMUXd69i0tlWS2aoppwaQ,mexican,645,4.0,0.7942319512367249,1.0
gsL7pm6HbYqKH-gx-FjxlQ,italian,394,3.5,0.1927468627691269,1.0
MHbxF-ZS918-ZoXKQPBEyg,italian,159,4.5,0.7356294393539429,1.0
utg1E8cea7vY5VuDyoOthA,thailand,113,4.0,0.2901972532272339,1.0
WEhkGLKlj-5X1pq_07Syaw,italian,648,4.0,0.806522786617279,1.0
KzJYO3-2k9XJhOHVpXayZQ,mexican,234,3.5,0.12292663753032684,1.0
hFZ5qw8gvWiBUbmbahSalg,american,519,4.0,0.736580491065979,1.0
ws2mNxUvDUxj509kTldSZQ,mexican,2,5.0,0.905671238899231,1.0
_KIjhnsaui-wF9OePRZ5NA,italian,286,4.0,0.5513777136802673,1.0
mk3UxnO9MQlJMsr_mMG9yQ,italian,445,4.0,0.6124090552330017,1.0
zjglOaCY8xQu3s2eKnLFzw,italian,233,4.0,0.3803250789642334,1.0
IDEq8v88W58i2QZuNFjl-w,thailand,184,3.5,0.08518335223197937,1.0
fp8X7ERa-0Ot_QD36I4ghw,italian,217,4.0,0.44979217648506165,1.0
0IwdwNnbro5RLLIlaxyfpQ,american,74,4.5,0.6611990332603455,1.0
W03i9B7wZn2B5p9E_Yn5nw,thailand,239,3.5,0.10051848739385605,1.0
JbpjgLAk4DaP0zvY7dP9Hw,british,497,3.5,0.2635851204395294,1.0
ZlUU_DPlJTBLyUpBL2niKw,thailand,212,3.5,0.11695534735918045,1.0
ordDKTBgCKwk5oBbSPKXcQ,american,151,4.0,0.4190983176231384,1.0
jCettteufZZP9bAx5Pxovw,japanese,27,4.5,0.6797640323638916,1.0
zyU01gN5mTEWsmd5FGzqDg,italian,218,4.0,0.4058694839477539,1.0
kr_Wu5m0P-AEghraNqXeTA,american,713,4.0,0.8741888999938965,1.0
SFleMiroXTeWnXfonRic-w,chinese,8,4.0,0.23077616095542908,1.0
viVL0qSUrBWwG7kwHsjdkQ,chinese,8,4.5,0.6955630779266357,1.0
53y6b_-YaptXhlm2-STzeA,chinese,490,3.5,0.21667218208312988,1.0
ZCAkVl5SeCDeBWg_xjfYeg,chinese,231,4.5,0.7901896238327026,1.0
tT6teP3ZfCAfvdPdDoqG4A,japanese,671,4.0,0.8178858160972595,1.0
JYXDcwqsWp3d5tifAwgQ5Q,mexican,404,3.5,0.2805832624435425,1.0
FhnwsPy1Lw_RKeA--gjUQQ,american,273,3.5,0.16358697414398193,1.0
ip733nbgjaMMazfQ-Ibhgg,italian,535,4.0,0.7161825895309448,1.0
pepM7-yv4-jCT6S1nl6fPg,chinese,127,4.5,0.6970952749252319,1.0
rehmlZmUNL2AthW-VTXJJQ,thailand,31,4.0,0.2643704116344452,1.0
UJSQHmL81lgWqBrc9Bp3Cw,british,117,4.5,0.7880353331565857,1.0
x64xHVZoQj1ZOjzPqVprkw,chinese,238,4.0,0.43145477771759033,1.0
rezcMv387aRno9QCWBotpw,mexican,59,4.5,0.6899522542953491,1.0
YSflX6shqcP3zYno0Zz75Q,american,253,4.0,0.42307156324386597,1.0
jc_XQPbSCwMHsXLfinXA6A,thailand,349,4.5,0.8590108156204224,1.0
WYdrEMBXzOcxffpQczHKww,italian,5,5.0,0.9088521599769592,1.0
9jpaqIbXGw_A2WTp0NJa1g,mexican,1,5.0,0.9272431135177612,1.0
1o5dCnbY1Y9de7ZbdsxUsQ,italian,214,3.5,0.1054215282201767,1.0
QJ1o9d1PVEE676rbzRUNjA,mexican,180,4.5,0.8310190439224243,1.0
JAWWRCjAjAIKOflewu2gFA,italian,111,4.0,0.39030152559280396,1.0
trOfIBnEr_CxZuLRyGj9FQ,mexican,667,4.0,0.8714842796325684,1.0
qH8PVeddtVs9cKN2pwgdkQ,chinese,175,4.0,0.33730050921440125,1.0
ntQ7O1YPMIOrQkynhXRBVg,italian,127,4.0,0.2907409071922302,1.0
swKXaURwqdSrSTcpHsxdbA,mexican,84,4.5,0.7493302226066589,1.0
YnOLKAOE09BcsoU61ExlkA,british,98,4.0,0.2952979803085327,1.0
yc4vsT-Q4Ej1_9hr94DxkQ,italian,814,4.0,0.9167827367782593,1.0
6edguitPCW9Oh_aGX0ZswQ,italian,49,4.0,0.29637137055397034,1.0
EEf5KB5wx340TY7QwDKIqQ,thailand,291,3.5,0.09854920953512192,1.0
sTu5z5HUcIYykg97HHj8xA,mexican,792,4.0,0.8778358101844788,1.0
eFS3e9ctodj4aBTzRv_vtQ,american,240,4.0,0.45845380425453186,1.0
f7QVr9xC8UWXdVz9QvbmNg,chinese,103,4.5,0.7420735955238342,1.0
svYBY_pf7p2VezMyWZtKAg,british,279,4.0,0.48019158840179443,1.0
fanlKZzN-fI9LywqQD6EHg,american,187,4.0,0.3764234185218811,1.0
tCFhIU4xSN6b7dbg3ApafQ,italian,179,4.0,0.41743892431259155,1.0
W_0AX5JL3QZnX1oQNxQGtw,mexican,75,4.5,0.7186179161071777,1.0
kMxXLrASxsbmS-ZzAaBe-A,british,493,4.0,0.6596347689628601,1.0
PwrYnl3j3YCGzILX_5UHpw,japanese,72,4.0,0.2377246767282486,1.0
kmcgUxWhwlbmC-FAMTEF2g,american,1128,4.0,0.9781861901283264,1.0
3Yq-s6jngSsVzo13uYiplw,italian,393,3.5,0.24094286561012268,1.0
ykf5siP-2CXY3leFbeeabQ,thailand,251,4.0,0.48972082138061523,1.0
BFe80peJUjkBYMliFoPu9Q,chinese,114,3.5,0.06904283165931702,1.0
k6KrdEQ8EAMPJx82fZpUvw,japanese,153,3.5,0.07596046477556229,1.0
QqYR48m1nJ8OtkZ715HXGg,mexican,5,4.5,0.6231128573417664,1.0
E5rmVdrCn-0uwD2M9nkXdw,italian,179,4.5,0.7707968950271606,1.0
phB6HvQyOUEZmvgg9KzRmA,italian,76,4.5,0.7456726431846619,1.0
z6WBXksrh0FQXYCPr2nnFg,chinese,78,4.5,0.6422799825668335,1.0
vEMveTHn23hdT2_FhV7ctQ,mexican,28,4.5,0.6510513424873352,1.0
KBZQN540Xz6LbXLRVOMc0w,chinese,172,3.5,0.08045844733715057,1.0
Ac1irK7K_PAQ06mE8CchLw,american,523,3.5,0.25116685032844543,1.0
0SkcVXP7tT-TTNViAGaodw,italian,77,4.0,0.25599774718284607,1.0
Tgi-rDD3mxFi9uGybZxdaQ,italian,124,4.0,0.3301960825920105,1.0
SNDUD4LFjVHWwrdAkokxRg,chinese,71,4.0,0.23014140129089355,1.0
53zd9Zi8EKMpLd6OXNm8Mw,mexican,232,4.0,0.38925424218177795,1.0
Ng092KqBbDX6FWUtpWghww,italian,183,3.5,0.13095079362392426,1.0
b7Eg41LKjL2BtOXEqVCoeQ,japanese,878,4.0,0.8797178864479065,1.0
o_KYjDny8D1_PXPNS9r5_A,mexican,76,4.0,0.24938476085662842,1.0
1J4qHPYqIH7iKzrZVkqUqQ,american,68,4.0,0.24101455509662628,1.0
n_NIY1KTi-R5DPkduEUKIw,italian,491,4.0,0.7340960502624512,1.0
jvx3UEV66_Q2x5GnNHGmBQ,american,153,4.0,0.2839031219482422,1.0
b_2l7KaQ0_cyVFCwzvXplw,italian,29,4.5,0.629499077796936,1.0
XghOzJn16M-nvaKMOdC5og,british,1373,4.0,0.9891890287399292,1.0
ymOnfGk4cGaBuIl4Nue1EA,mexican,2,4.5,0.6073014140129089,1.0
vXYFa2qzppkGiOiVPrLwDQ,italian,525,4.0,0.6772435307502747,1.0
8qT2fQh1qVhCVtAODADwRw,italian,161,4.5,0.8290175199508667,1.0
ToHwtgE8Sach-jFo1Bu6GA,mexican,50,3.5,0.06706583499908447,1.0
C3E8CVVwzKtOv_sRR1WuRQ,italian,447,4.0,0.6747516393661499,1.0
zww7OtudkcE921UT2ThOSg,italian,102,4.0,0.3163807988166809,1.0
2rSmA4IK51QAQj60YGvjnw,chinese,19,4.5,0.5995098352432251,1.0
NLZsTQQQ-jttCAQkKBmqoQ,japanese,200,4.0,0.4146835505962372,1.0
hh0W5CPtx2MoyQGb1kAEEA,chinese,205,3.5,0.12266827374696732,1.0
8SI7b70Bqcw8n_kvBXMUag,italian,319,3.5,0.18666847050189972,1.0
ikb5lhHmb2xndNZM-jr_Mw,american,913,4.0,0.9076269865036011,1.0
7l0uy47dEHXg2S1lA1s-EQ,mexican,64,4.0,0.27956682443618774,1.0
bbb6QZReetkrrubqGWJokQ,mexican,464,3.5,0.327455073595047,1.0
nMWqlWid2YfDeutioit_0w,american,1105,3.5,0.8677098155021667,1.0
n1EbqNtQQUg51rUd5A9_cA,thailand,106,3.5,0.07165271043777466,1.0
aQi6bKQoIZbGbMc6WvKJaw,chinese,116,4.0,0.24985866248607635,1.0
TmnKwcIM8zABSnCTetxzAw,american,1101,3.5,0.8065099716186523,1.0
qm1J_dPA5IHij1oAnoZwHw,japanese,277,4.5,0.7969849705696106,1.0
Q02uPdw8j8yDIVSPyJATjA,british,369,3.5,0.14531435072422028,1.0
J6WUjE6i1vAJFVKEdUtupQ,british,107,4.0,0.265841007232666,1.0
7VciT24JTq32X7BNLO7EJQ,chinese,2,5.0,0.9320351481437683,1.0
B2S5HWRfxe9G-BhKJix9Yg,british,976,4.0,0.9591617584228516,1.0
gCwbwgUkihSjK75EpzwWHQ,mexican,249,3.5,0.11163896322250366,1.0
qYDoWRdntIApGW6fEUHWIQ,italian,102,3.5,0.06853596866130829,1.0
M2bvOwAbCjLUvMbAF6h3-w,japanese,217,4.0,0.42078810930252075,1.0
UH_aksIxzGPPyhWZJbTP7A,mexican,439,4.0,0.665678858757019,1.0
z6SKrIMATXU5JZ85D9ecuQ,mexican,19,4.5,0.7460790276527405,1.0
8nmMip_O4vcPDcujTEa_TA,chinese,185,4.0,0.3701030910015106,1.0
L0hPFGt-sD_QVmhr01SSEQ,italian,161,3.5,0.09045341610908508,1.0
EHUNrnIgnhwTnpOm3gEESg,mexican,606,3.5,0.46616488695144653,1.0
e_2o3neKJ5vwDXKd70XLBg,italian,190,4.0,0.3970430791378021,1.0
HdHT_9doAtEO02YErevNCw,japanese,1,5.0,0.8905026316642761,1.0
6ByP77RSnZRZyLfAZOaWHQ,british,207,3.5,0.1213761419057846,1.0
4SdvTwFkW3Qx0f_3zBN_ZA,italian,121,4.5,0.8077459931373596,1.0
UB1mGugr1pvgUUP1eTNXrg,italian,216,4.5,0.8195291757583618,1.0
kVrTff8uDMSBAaceBwQ7dg,italian,541,4.0,0.7674945592880249,1.0
e3JALGueMcc2eLXRK8HPNQ,japanese,125,4.5,0.663195788860321,1.0
bjf8vmAIrdPo1aHoaYPkBw,thailand,120,4.0,0.3607181906700134,1.0
e8EW89rpbE1G2Ev41yypTg,japanese,105,4.0,0.31784588098526,1.0
2wxwpJs4ZrgniJH6Cst-bA,thailand,21,4.5,0.6575998663902283,1.0
ZSDq6s2BFnvZEU4apxXbew,italian,96,4.0,0.3363604247570038,1.0
duofsxNkSFWVre6eV1uhUQ,chinese,222,4.0,0.38534078001976013,1.0
VAkdznBlCPQ7KFvm-Kma0g,american,287,3.5,0.12183300405740738,1.0
UlsRplz7jGbDLOOBi5X_ww,japanese,141,4.5,0.6852813363075256,1.0
tA_AoGEL_oGllbU2j77Shw,chinese,176,4.5,0.7475911378860474,1.0
SRLrnScmDyJpS28wvWeJNQ,mexican,521,4.0,0.7838301062583923,1.0
5MpWHGQ6Qc-M4q1KL_nioA,italian,167,4.5,0.7860710024833679,1.0
TXEl8kyZ4de8CoW7nT_i3A,japanese,125,4.5,0.7255035638809204,1.0
kwknIGiHza2sjdt-bwPGwQ,mexican,190,3.5,0.1161152794957161,1.0
RoPrfBqmRTqw_cBqcWAfYA,chinese,165,4.0,0.34333527088165283,1.0
yl214H_cUd1intjVAeE1Mw,mexican,86,4.0,0.2949196696281433,1.0
RwwUgOdJ6rTF7MSSwujjlQ,mexican,71,4.0,0.24647419154644012,1.0
f7-xxpi8s8Qr3ByASArQtQ,chinese,1,5.0,0.9324392676353455,1.0
tVB11pOiDhPWlt_o6ylMNg,thailand,631,4.0,0.8103197813034058,1.0
IBgjj5VBu5JJvKgo9EzKrg,american,1021,4.0,0.9436615109443665,1.0
ukTPwlzhb1lJva1RF3i86w,japanese,266,4.0,0.43196627497673035,1.0
fk3-pMDXesluqvPOTyRJgQ,american,100,4.0,0.294861763715744,1.0
y93HF8m24v2ULshCUXAiWw,thailand,26,4.0,0.22027677297592163,1.0
9xRIcn0jTyvWNH9aBO3oAA,japanese,1492,3.5,0.956010103225708,1.0
aHRcUI_UqFNV87GF7WRIDQ,italian,152,4.0,0.3049869239330292,1.0
AMXOlur-z5DXBeyri9b-Hg,british,178,4.0,0.41946470737457275,1.0
NlgC8TjNuf8sy6qg2xpqsQ,japanese,542,3.5,0.23141810297966003,1.0
IhSVn0TaX8xXb3wcQ-fgcA,chinese,2440,4.0,0.999846339225769,1.0
K144ThGmoIjX6Wh5-_Rn4Q,american,1625,3.5,0.9786873459815979,1.0
CQEy2d3EB3DLOOCLdJicJQ,italian,2,4.0,0.24869418144226074,1.0
ePqKbqXFBCbwBaWiN2Jo9w,mexican,188,4.5,0.7902073264122009,1.0
-MXQI-AjTJViEekzs_5_8A,british,54,4.5,0.7219392657279968,1.0
ZrDOoWJ9u6vX8v04p4Oiew,chinese,13,4.5,0.6055836081504822,1.0
uipFunIVqRWwopfEvrscyQ,mexican,383,3.5,0.24810872972011566,1.0
sX1YVKCSXqp03HdUm7iBZg,american,29,4.5,0.6546670794487,1.0
cy0vBvZu2Eb4XtRFCp8Seg,mexican,153,4.0,0.3661031424999237,1.0
9lDqOfKeEB15AWfsWIq8mA,italian,203,3.5,0.10502367466688156,1.0
GXK3j99VZK-7JJ0YrtIR0w,mexican,40,4.0,0.30949777364730835,1.0
Esgyg0dRzBQJFMuVSaCYww,american,188,4.0,0.3925953805446625,1.0
JSexQM-wn8HvWmfxu_m5ZA,italian,417,3.5,0.21061056852340698,1.0
nSk_zCJESMKGLHyJTPPlZA,italian,265,3.5,0.10906286537647247,1.0
1_JEFOI19hAu3VoODcTUvw,japanese,138,4.0,0.2597576081752777,1.0
pMUsX9vXcHcS9KTRbFewbw,mexican,146,4.0,0.4005569815635681,1.0
nEkVibaTuIFEcTNtltFgJg,japanese,426,4.5,0.9062063694000244,1.0
DFRpXRHjOHBxYHiuvwaEQQ,mexican,1112,3.5,0.8891107439994812,1.0
D0LsGudLqLabXbhEPMkw6A,italian,299,4.5,0.8863808512687683,1.0
l1EdTmBBFzxQIZDftPZeUQ,italian,264,4.0,0.49759963154792786,1.0
TaAICUBApAfQG0ATDyspJQ,american,177,4.0,0.43865910172462463,1.0
b7VlW8XohVzUyePYgkYtmA,chinese,1,5.0,0.9185613393783569,1.0
XAHfErhn_JujythNCmGl1w,british,873,4.0,0.9322447776794434,1.0
vC5XPdWzKa-c8iUQlUwEUQ,mexican,65,4.0,0.3719736933708191,1.0
h37t9rA06Sr4EetJjKrfzw,italian,204,4.5,0.8606086373329163,1.0
sR-KTsDa4vafaDak9Ik2sQ,chinese,245,3.5,0.09388354420661926,1.0
UQZmhaPAMdZabid6ccvhTg,italian,324,4.0,0.5815748572349548,1.0
